year,month,day,flow,ss,ht,rain
1981,6,13,14.862,NaN,NaN,NaN
1981,6,14,0.496,NaN,NaN,NaN
1981,6,15,0.459,NaN,NaN,NaN
1981,6,16,0.32,NaN,NaN,NaN
1981,6,17,0.307,NaN,NaN,NaN
1981,6,18,0.249,NaN,NaN,NaN
1981,6,19,0.248,NaN,NaN,NaN
1981,6,20,0.231,NaN,NaN,NaN
1981,6,21,0.212,NaN,NaN,NaN
1981,6,22,0.203,NaN,NaN,NaN
1981,6,23,0.2,NaN,NaN,NaN
1981,6,24,0.19,NaN,NaN,NaN
1981,6,25,0.187,NaN,NaN,NaN
1981,6,26,0.186,NaN,NaN,NaN
1981,6,27,0.784,NaN,NaN,NaN
1981,6,28,0.325,NaN,NaN,NaN
1981,6,29,0.441,NaN,NaN,NaN
1981,6,30,0.372,NaN,NaN,NaN
1981,7,1,0.252,NaN,NaN,NaN
1981,7,2,0.242,NaN,NaN,NaN
1981,7,3,0.27,NaN,NaN,NaN
1981,7,4,0.313,NaN,NaN,NaN
1981,7,5,5.059,NaN,NaN,NaN
1981,7,6,5.464,NaN,NaN,NaN
1981,7,7,0.54,NaN,NaN,NaN
1981,7,8,0.366,NaN,NaN,NaN
1981,7,9,0.339,NaN,NaN,NaN
1981,7,10,0.282,NaN,NaN,NaN
1981,7,11,0.246,NaN,NaN,NaN
1981,7,12,0.227,NaN,NaN,NaN
1981,7,13,0.219,NaN,NaN,NaN
1981,7,14,0.207,NaN,NaN,NaN
1981,7,15,0.206,NaN,NaN,NaN
1981,7,16,0.198,NaN,NaN,NaN
1981,7,17,0.201,NaN,NaN,NaN
1981,7,18,0.232,NaN,NaN,NaN
1981,7,19,0.361,NaN,NaN,NaN
1981,7,20,0.199,NaN,NaN,NaN
1981,7,21,0.194,NaN,NaN,NaN
1981,7,22,0.194,NaN,NaN,NaN
1981,7,23,0.185,NaN,NaN,NaN
1981,7,24,0.185,NaN,NaN,NaN
1981,7,25,0.181,NaN,NaN,NaN
1981,7,26,0.261,NaN,NaN,NaN
1981,7,27,0.301,NaN,NaN,NaN
1981,7,28,0.433,NaN,NaN,NaN
1981,7,29,0.193,NaN,NaN,NaN
1981,7,30,0.517,NaN,NaN,NaN
1981,7,31,0.263,NaN,NaN,NaN
1981,8,1,0.199,NaN,NaN,NaN
1981,8,2,0.202,NaN,NaN,NaN
1981,8,3,0.246,NaN,NaN,NaN
1981,8,4,0.224,NaN,NaN,NaN
1981,8,5,0.233,NaN,NaN,NaN
1981,8,6,3.2,NaN,NaN,NaN
1981,8,7,4.029,NaN,NaN,NaN
1981,8,8,1.778,NaN,NaN,NaN
1981,8,9,1.778,NaN,NaN,NaN
1981,8,10,0.638,NaN,NaN,NaN
1981,8,11,2.469,NaN,NaN,NaN
1981,8,12,0.841,NaN,NaN,NaN
1981,8,13,0.315,NaN,NaN,NaN
1981,8,14,0.297,NaN,NaN,NaN
1981,8,15,0.5,NaN,NaN,NaN
1981,8,16,0.524,NaN,NaN,NaN
1981,8,17,0.386,NaN,NaN,NaN
1981,8,18,0.302,NaN,NaN,NaN
1981,8,19,0.295,NaN,NaN,NaN
1981,8,20,2.007,NaN,NaN,NaN
1981,8,21,0.775,NaN,NaN,NaN
1981,8,22,0.533,NaN,NaN,NaN
1981,8,23,0.434,NaN,NaN,NaN
1981,8,24,0.734,NaN,NaN,NaN
1981,8,25,0.677,NaN,NaN,NaN
1981,8,26,0.547,NaN,NaN,NaN
1981,8,27,0.411,NaN,NaN,NaN
1981,8,28,0.338,NaN,NaN,NaN
1981,8,29,0.301,NaN,NaN,NaN
1981,8,30,0.303,NaN,NaN,NaN
1981,8,31,0.991,NaN,NaN,NaN
1981,9,1,1.004,NaN,NaN,NaN
1981,9,2,1.133,NaN,NaN,NaN
1981,9,3,0.662,NaN,NaN,NaN
1981,9,4,0.459,NaN,NaN,NaN
1981,9,5,0.491,NaN,NaN,NaN
1981,9,6,0.487,NaN,NaN,NaN
1981,9,7,0.409,NaN,NaN,NaN
1981,9,8,0.365,NaN,NaN,NaN
1981,9,9,0.355,NaN,NaN,NaN
1981,9,10,0.543,NaN,NaN,NaN
1981,9,11,0.486,NaN,NaN,NaN
1981,9,12,0.324,NaN,NaN,NaN
1981,9,13,0.396,NaN,NaN,NaN
1981,9,14,0.359,NaN,NaN,NaN
1981,9,15,0.793,NaN,NaN,NaN
1981,9,16,0.361,NaN,NaN,NaN
1981,9,17,0.251,NaN,NaN,NaN
1981,9,18,0.231,NaN,NaN,NaN
1981,9,19,0.233,NaN,NaN,NaN
1981,9,20,0.235,NaN,NaN,NaN
1981,9,21,0.226,NaN,NaN,NaN
1981,9,22,0.217,NaN,NaN,NaN
1981,9,23,0.226,NaN,NaN,NaN
1981,9,24,0.226,NaN,NaN,NaN
1981,9,25,0.775,NaN,NaN,NaN
1981,9,26,0.687,NaN,NaN,NaN
1981,9,27,0.207,NaN,NaN,NaN
1981,9,28,0.492,NaN,NaN,NaN
1981,9,29,0.376,NaN,NaN,NaN
1981,9,30,0.219,NaN,NaN,NaN
1981,10,1,0.21,NaN,NaN,NaN
1981,10,2,0.205,NaN,NaN,NaN
1981,10,3,0.208,NaN,NaN,NaN
1981,10,4,0.201,NaN,NaN,NaN
1981,10,5,0.191,NaN,NaN,NaN
1981,10,6,0.254,NaN,NaN,NaN
1981,10,7,0.213,NaN,NaN,NaN
1981,10,8,0.204,NaN,NaN,NaN
1981,10,9,NaN,NaN,NaN,NaN
1981,10,10,NaN,NaN,NaN,NaN
1981,10,11,NaN,NaN,NaN,NaN
1981,10,12,NaN,NaN,NaN,NaN
1981,10,13,NaN,NaN,NaN,NaN
1981,10,14,NaN,NaN,NaN,NaN
1981,10,15,NaN,NaN,NaN,NaN
1981,10,16,NaN,NaN,NaN,NaN
1981,10,17,NaN,NaN,NaN,NaN
1981,10,18,NaN,NaN,NaN,NaN
1981,10,19,NaN,NaN,NaN,NaN
1981,10,20,NaN,NaN,NaN,NaN
1981,10,21,NaN,NaN,NaN,NaN
1981,10,22,NaN,NaN,NaN,NaN
1981,10,23,NaN,NaN,NaN,NaN
1981,10,24,NaN,NaN,NaN,NaN
1981,10,25,NaN,NaN,NaN,NaN
1981,10,26,NaN,NaN,NaN,NaN
1981,10,27,NaN,NaN,NaN,NaN
1981,10,28,NaN,NaN,NaN,NaN
1981,10,29,NaN,NaN,NaN,NaN
1981,10,30,NaN,NaN,NaN,NaN
1981,10,31,NaN,NaN,NaN,NaN
1981,11,1,NaN,NaN,NaN,NaN
1981,11,2,NaN,NaN,NaN,NaN
1981,11,3,NaN,NaN,NaN,NaN
1981,11,4,NaN,NaN,NaN,NaN
1981,11,5,NaN,NaN,NaN,NaN
1981,11,6,NaN,NaN,NaN,NaN
1981,11,7,NaN,NaN,NaN,NaN
1981,11,8,NaN,NaN,NaN,NaN
1981,11,9,NaN,NaN,NaN,NaN
1981,11,10,NaN,NaN,NaN,NaN
1981,11,11,NaN,NaN,NaN,NaN
1981,11,12,NaN,NaN,NaN,NaN
1981,11,13,NaN,NaN,NaN,NaN
1981,11,14,NaN,NaN,NaN,NaN
1981,11,15,NaN,NaN,NaN,NaN
1981,11,16,NaN,NaN,NaN,NaN
1981,11,17,NaN,NaN,NaN,NaN
1981,11,18,NaN,NaN,NaN,NaN
1981,11,19,NaN,NaN,NaN,NaN
1981,11,20,NaN,NaN,NaN,NaN
1981,11,21,NaN,NaN,NaN,NaN
1981,11,22,NaN,NaN,NaN,NaN
1981,11,23,NaN,NaN,NaN,NaN
1981,11,24,NaN,NaN,NaN,NaN
1981,11,25,NaN,NaN,NaN,NaN
1981,11,26,NaN,NaN,NaN,NaN
1981,11,27,NaN,NaN,NaN,NaN
1981,11,28,NaN,NaN,NaN,NaN
1981,11,29,NaN,NaN,NaN,NaN
1981,11,30,NaN,NaN,NaN,NaN
1981,12,1,NaN,NaN,NaN,NaN
1981,12,2,NaN,NaN,NaN,NaN
1981,12,3,NaN,NaN,NaN,NaN
1981,12,4,NaN,NaN,NaN,NaN
1981,12,5,NaN,NaN,NaN,NaN
1981,12,6,NaN,NaN,NaN,NaN
1981,12,7,NaN,NaN,NaN,NaN
1981,12,8,NaN,NaN,NaN,NaN
1981,12,9,NaN,NaN,NaN,NaN
1981,12,10,NaN,NaN,NaN,NaN
1981,12,11,NaN,NaN,NaN,NaN
1981,12,12,NaN,NaN,NaN,NaN
1981,12,13,NaN,NaN,NaN,NaN
1981,12,14,NaN,NaN,NaN,NaN
1981,12,15,NaN,NaN,NaN,NaN
1981,12,16,NaN,NaN,NaN,NaN
1981,12,17,NaN,NaN,NaN,NaN
1981,12,18,NaN,NaN,NaN,NaN
1981,12,19,NaN,NaN,NaN,NaN
1981,12,20,NaN,NaN,NaN,NaN
1981,12,21,NaN,NaN,NaN,NaN
1981,12,22,NaN,NaN,NaN,NaN
1981,12,23,NaN,NaN,NaN,NaN
1981,12,24,NaN,NaN,NaN,NaN
1981,12,25,NaN,NaN,NaN,NaN
1981,12,26,NaN,NaN,NaN,NaN
1981,12,27,NaN,NaN,NaN,NaN
1981,12,28,NaN,NaN,NaN,NaN
1981,12,29,NaN,NaN,NaN,NaN
1981,12,30,NaN,NaN,NaN,NaN
1981,12,31,NaN,NaN,NaN,NaN
1982,1,1,NaN,NaN,NaN,NaN
1982,1,2,NaN,NaN,NaN,NaN
1982,1,3,NaN,NaN,NaN,NaN
1982,1,4,NaN,NaN,NaN,NaN
1982,1,5,NaN,NaN,NaN,NaN
1982,1,6,NaN,NaN,NaN,NaN
1982,1,7,NaN,NaN,NaN,NaN
1982,1,8,NaN,NaN,NaN,NaN
1982,1,9,NaN,NaN,NaN,NaN
1982,1,10,NaN,NaN,NaN,NaN
1982,1,11,NaN,NaN,NaN,NaN
1982,1,12,NaN,NaN,NaN,NaN
1982,1,13,NaN,NaN,NaN,NaN
1982,1,14,NaN,NaN,NaN,NaN
1982,1,15,NaN,NaN,NaN,NaN
1982,1,16,NaN,NaN,NaN,NaN
1982,1,17,NaN,NaN,NaN,NaN
1982,1,18,NaN,NaN,NaN,NaN
1982,1,19,NaN,NaN,NaN,NaN
1982,1,20,NaN,NaN,NaN,NaN
1982,1,21,NaN,NaN,NaN,NaN
1982,1,22,NaN,NaN,NaN,NaN
1982,1,23,NaN,NaN,NaN,NaN
1982,1,24,NaN,NaN,NaN,NaN
1982,1,25,NaN,NaN,NaN,NaN
1982,1,26,NaN,NaN,NaN,NaN
1982,1,27,NaN,NaN,NaN,NaN
1982,1,28,NaN,NaN,NaN,NaN
1982,1,29,NaN,NaN,NaN,NaN
1982,1,30,NaN,NaN,NaN,NaN
1982,1,31,NaN,NaN,NaN,NaN
1982,2,1,NaN,NaN,NaN,NaN
1982,2,2,NaN,NaN,NaN,NaN
1982,2,3,NaN,NaN,NaN,NaN
1982,2,4,NaN,NaN,NaN,NaN
1982,2,5,NaN,NaN,NaN,NaN
1982,2,6,NaN,NaN,NaN,NaN
1982,2,7,NaN,NaN,NaN,NaN
1982,2,8,NaN,NaN,NaN,NaN
1982,2,9,NaN,NaN,NaN,NaN
1982,2,10,NaN,NaN,NaN,NaN
1982,2,11,NaN,NaN,NaN,NaN
1982,2,12,NaN,NaN,NaN,NaN
1982,2,13,NaN,NaN,NaN,NaN
1982,2,14,NaN,NaN,NaN,NaN
1982,2,15,NaN,NaN,NaN,NaN
1982,2,16,NaN,NaN,NaN,NaN
1982,2,17,NaN,NaN,NaN,NaN
1982,2,18,NaN,NaN,NaN,NaN
1982,2,19,NaN,NaN,NaN,NaN
1982,2,20,NaN,NaN,NaN,NaN
1982,2,21,NaN,NaN,NaN,NaN
1982,2,22,NaN,NaN,NaN,NaN
1982,2,23,NaN,NaN,NaN,NaN
1982,2,24,NaN,NaN,NaN,NaN
1982,2,25,NaN,NaN,NaN,NaN
1982,2,26,NaN,NaN,NaN,NaN
1982,2,27,NaN,NaN,NaN,NaN
1982,2,28,NaN,NaN,NaN,NaN
1982,3,1,NaN,NaN,NaN,NaN
1982,3,2,NaN,NaN,NaN,NaN
1982,3,3,NaN,NaN,NaN,NaN
1982,3,4,NaN,NaN,NaN,NaN
1982,3,5,NaN,NaN,NaN,NaN
1982,3,6,NaN,NaN,NaN,NaN
1982,3,7,NaN,NaN,NaN,NaN
1982,3,8,NaN,NaN,NaN,NaN
1982,3,9,NaN,NaN,NaN,NaN
1982,3,10,NaN,NaN,NaN,NaN
1982,3,11,NaN,NaN,NaN,NaN
1982,3,12,NaN,NaN,NaN,NaN
1982,3,13,NaN,NaN,NaN,NaN
1982,3,14,NaN,NaN,NaN,NaN
1982,3,15,NaN,NaN,NaN,NaN
1982,3,16,NaN,NaN,NaN,NaN
1982,3,17,NaN,NaN,NaN,NaN
1982,3,18,NaN,NaN,NaN,NaN
1982,3,19,NaN,NaN,NaN,NaN
1982,3,20,NaN,NaN,NaN,NaN
1982,3,21,NaN,NaN,NaN,NaN
1982,3,22,NaN,NaN,NaN,NaN
1982,3,23,NaN,NaN,NaN,NaN
1982,3,24,NaN,NaN,NaN,NaN
1982,3,25,NaN,NaN,NaN,NaN
1982,3,26,NaN,NaN,NaN,NaN
1982,3,27,NaN,NaN,NaN,NaN
1982,3,28,NaN,NaN,NaN,NaN
1982,3,29,NaN,NaN,NaN,NaN
1982,3,30,NaN,NaN,NaN,NaN
1982,3,31,NaN,NaN,NaN,NaN
1982,4,1,NaN,NaN,NaN,NaN
1982,4,2,NaN,NaN,NaN,NaN
1982,4,3,NaN,NaN,NaN,NaN
1982,4,4,NaN,NaN,NaN,NaN
1982,4,5,NaN,NaN,NaN,NaN
1982,4,6,NaN,NaN,NaN,NaN
1982,4,7,NaN,NaN,NaN,NaN
1982,4,8,NaN,NaN,NaN,NaN
1982,4,9,NaN,NaN,NaN,NaN
1982,4,10,NaN,NaN,NaN,NaN
1982,4,11,NaN,NaN,NaN,NaN
1982,4,12,NaN,NaN,NaN,NaN
1982,4,13,NaN,NaN,NaN,NaN
1982,4,14,NaN,NaN,NaN,NaN
1982,4,15,NaN,NaN,NaN,NaN
1982,4,16,NaN,NaN,NaN,NaN
1982,4,17,NaN,NaN,NaN,NaN
1982,4,18,NaN,NaN,NaN,NaN
1982,4,19,NaN,NaN,NaN,NaN
1982,4,20,NaN,NaN,NaN,NaN
1982,4,21,NaN,NaN,NaN,NaN
1982,4,22,NaN,NaN,NaN,NaN
1982,4,23,NaN,NaN,NaN,NaN
1982,4,24,NaN,NaN,NaN,NaN
1982,4,25,NaN,NaN,NaN,NaN
1982,4,26,NaN,NaN,NaN,NaN
1982,4,27,NaN,NaN,NaN,NaN
1982,4,28,NaN,NaN,NaN,NaN
1982,4,29,NaN,NaN,NaN,NaN
1982,4,30,NaN,NaN,NaN,NaN
1982,5,1,NaN,NaN,NaN,NaN
1982,5,2,NaN,NaN,NaN,NaN
1982,5,3,NaN,NaN,NaN,NaN
1982,5,4,NaN,NaN,NaN,NaN
1982,5,5,NaN,NaN,NaN,NaN
1982,5,6,NaN,NaN,NaN,NaN
1982,5,7,NaN,NaN,NaN,NaN
1982,5,8,NaN,NaN,NaN,NaN
1982,5,9,NaN,NaN,NaN,NaN
1982,5,10,NaN,NaN,NaN,NaN
1982,5,11,NaN,NaN,NaN,NaN
1982,5,12,NaN,NaN,NaN,NaN
1982,5,13,NaN,NaN,NaN,NaN
1982,5,14,NaN,NaN,NaN,NaN
1982,5,15,NaN,NaN,NaN,NaN
1982,5,16,NaN,NaN,NaN,NaN
1982,5,17,NaN,NaN,NaN,NaN
1982,5,18,NaN,NaN,NaN,NaN
1982,5,19,NaN,NaN,NaN,NaN
1982,5,20,NaN,NaN,NaN,NaN
1982,5,21,NaN,NaN,NaN,NaN
1982,5,22,NaN,NaN,NaN,NaN
1982,5,23,NaN,NaN,NaN,NaN
1982,5,24,NaN,NaN,NaN,NaN
1982,5,25,NaN,NaN,NaN,NaN
1982,5,26,NaN,NaN,NaN,NaN
1982,5,27,NaN,NaN,NaN,NaN
1982,5,28,NaN,NaN,NaN,NaN
1982,5,29,NaN,NaN,NaN,NaN
1982,5,30,NaN,NaN,NaN,NaN
1982,5,31,NaN,NaN,NaN,NaN
1982,6,1,NaN,NaN,NaN,NaN
1982,6,2,NaN,NaN,NaN,NaN
1982,6,3,NaN,NaN,NaN,NaN
1982,6,4,NaN,NaN,NaN,NaN
1982,6,5,NaN,NaN,NaN,NaN
1982,6,6,NaN,NaN,NaN,NaN
1982,6,7,NaN,NaN,NaN,NaN
1982,6,8,NaN,NaN,NaN,NaN
1982,6,9,NaN,NaN,NaN,NaN
1982,6,10,NaN,NaN,NaN,NaN
1982,6,11,NaN,NaN,NaN,NaN
1982,6,12,NaN,NaN,NaN,NaN
1982,6,13,NaN,NaN,NaN,NaN
1982,6,14,NaN,NaN,NaN,NaN
1982,6,15,NaN,NaN,NaN,NaN
1982,6,16,NaN,NaN,NaN,NaN
1982,6,17,NaN,NaN,NaN,NaN
1982,6,18,NaN,NaN,NaN,NaN
1982,6,19,NaN,NaN,NaN,NaN
1982,6,20,NaN,NaN,NaN,NaN
1982,6,21,NaN,NaN,NaN,NaN
1982,6,22,NaN,NaN,NaN,NaN
1982,6,23,NaN,NaN,NaN,NaN
1982,6,24,NaN,NaN,NaN,NaN
1982,6,25,NaN,NaN,NaN,NaN
1982,6,26,NaN,NaN,NaN,NaN
1982,6,27,NaN,NaN,NaN,NaN
1982,6,28,NaN,NaN,NaN,NaN
1982,6,29,NaN,NaN,NaN,NaN
1982,6,30,NaN,NaN,NaN,NaN
1982,7,1,NaN,NaN,NaN,NaN
1982,7,2,NaN,NaN,NaN,NaN
1982,7,3,NaN,NaN,NaN,NaN
1982,7,4,NaN,NaN,NaN,NaN
1982,7,5,NaN,NaN,NaN,NaN
1982,7,6,NaN,NaN,NaN,NaN
1982,7,7,NaN,NaN,NaN,NaN
1982,7,8,NaN,NaN,NaN,NaN
1982,7,9,NaN,NaN,NaN,NaN
1982,7,10,NaN,NaN,NaN,NaN
1982,7,11,NaN,NaN,NaN,NaN
1982,7,12,NaN,NaN,NaN,NaN
1982,7,13,NaN,NaN,NaN,NaN
1982,7,14,NaN,NaN,NaN,NaN
1982,7,15,NaN,NaN,NaN,NaN
1982,7,16,NaN,NaN,NaN,NaN
1982,7,17,NaN,NaN,NaN,NaN
1982,7,18,NaN,NaN,NaN,NaN
1982,7,19,NaN,NaN,NaN,NaN
1982,7,20,NaN,NaN,NaN,NaN
1982,7,21,NaN,NaN,NaN,NaN
1982,7,22,NaN,NaN,NaN,NaN
1982,7,23,NaN,NaN,NaN,NaN
1982,7,24,NaN,NaN,NaN,NaN
1982,7,25,NaN,NaN,NaN,NaN
1982,7,26,NaN,NaN,NaN,NaN
1982,7,27,NaN,NaN,NaN,NaN
1982,7,28,NaN,NaN,NaN,NaN
1982,7,29,NaN,NaN,NaN,NaN
1982,7,30,NaN,NaN,NaN,NaN
1982,7,31,NaN,NaN,NaN,NaN
1982,8,1,NaN,NaN,NaN,NaN
1982,8,2,NaN,NaN,NaN,NaN
1982,8,3,NaN,NaN,NaN,NaN
1982,8,4,NaN,NaN,NaN,NaN
1982,8,5,NaN,NaN,NaN,NaN
1982,8,6,NaN,NaN,NaN,NaN
1982,8,7,NaN,NaN,NaN,NaN
1982,8,8,NaN,NaN,NaN,NaN
1982,8,9,NaN,NaN,NaN,NaN
1982,8,10,NaN,NaN,NaN,NaN
1982,8,11,NaN,NaN,NaN,NaN
1982,8,12,NaN,NaN,NaN,NaN
1982,8,13,NaN,NaN,NaN,NaN
1982,8,14,NaN,NaN,NaN,NaN
1982,8,15,NaN,NaN,NaN,NaN
1982,8,16,NaN,NaN,NaN,NaN
1982,8,17,NaN,NaN,NaN,NaN
1982,8,18,NaN,NaN,NaN,NaN
1982,8,19,NaN,NaN,NaN,NaN
1982,8,20,NaN,NaN,NaN,NaN
1982,8,21,NaN,NaN,NaN,NaN
1982,8,22,NaN,NaN,NaN,NaN
1982,8,23,NaN,NaN,NaN,NaN
1982,8,24,NaN,NaN,NaN,NaN
1982,8,25,NaN,NaN,NaN,NaN
1982,8,26,NaN,NaN,NaN,NaN
1982,8,27,NaN,NaN,NaN,NaN
1982,8,28,NaN,NaN,NaN,NaN
1982,8,29,NaN,NaN,NaN,NaN
1982,8,30,NaN,NaN,NaN,NaN
1982,8,31,NaN,NaN,NaN,NaN
1982,9,1,NaN,NaN,NaN,NaN
1982,9,2,NaN,NaN,NaN,NaN
1982,9,3,NaN,NaN,NaN,NaN
1982,9,4,NaN,NaN,NaN,NaN
1982,9,5,NaN,NaN,NaN,NaN
1982,9,6,NaN,NaN,NaN,NaN
1982,9,7,NaN,NaN,NaN,NaN
1982,9,8,NaN,NaN,NaN,NaN
1982,9,9,NaN,NaN,NaN,NaN
1982,9,10,NaN,NaN,NaN,NaN
1982,9,11,NaN,NaN,NaN,NaN
1982,9,12,NaN,NaN,NaN,NaN
1982,9,13,NaN,NaN,NaN,NaN
1982,9,14,NaN,NaN,NaN,NaN
1982,9,15,NaN,NaN,NaN,NaN
1982,9,16,NaN,NaN,NaN,NaN
1982,9,17,NaN,NaN,NaN,NaN
1982,9,18,NaN,NaN,NaN,NaN
1982,9,19,NaN,NaN,NaN,NaN
1982,9,20,NaN,NaN,NaN,NaN
1982,9,21,NaN,NaN,NaN,NaN
1982,9,22,NaN,NaN,NaN,NaN
1982,9,23,NaN,NaN,NaN,NaN
1982,9,24,NaN,NaN,NaN,NaN
1982,9,25,NaN,NaN,NaN,NaN
1982,9,26,NaN,NaN,NaN,NaN
1982,9,27,NaN,NaN,NaN,NaN
1982,9,28,NaN,NaN,NaN,NaN
1982,9,29,NaN,NaN,NaN,NaN
1982,9,30,NaN,NaN,NaN,NaN
1982,10,1,NaN,NaN,NaN,NaN
1982,10,2,NaN,NaN,NaN,NaN
1982,10,3,NaN,NaN,NaN,NaN
1982,10,4,NaN,NaN,NaN,NaN
1982,10,5,NaN,NaN,NaN,NaN
1982,10,6,NaN,NaN,NaN,NaN
1982,10,7,NaN,NaN,NaN,NaN
1982,10,8,NaN,NaN,NaN,NaN
1982,10,9,NaN,NaN,NaN,NaN
1982,10,10,NaN,NaN,NaN,NaN
1982,10,11,NaN,NaN,NaN,NaN
1982,10,12,NaN,NaN,NaN,NaN
1982,10,13,NaN,NaN,NaN,NaN
1982,10,14,NaN,NaN,NaN,NaN
1982,10,15,NaN,NaN,NaN,NaN
1982,10,16,NaN,NaN,NaN,NaN
1982,10,17,NaN,NaN,NaN,NaN
1982,10,18,NaN,NaN,NaN,NaN
1982,10,19,NaN,NaN,NaN,NaN
1982,10,20,NaN,NaN,NaN,NaN
1982,10,21,NaN,NaN,NaN,NaN
1982,10,22,NaN,NaN,NaN,NaN
1982,10,23,NaN,NaN,NaN,NaN
1982,10,24,NaN,NaN,NaN,NaN
1982,10,25,NaN,NaN,NaN,NaN
1982,10,26,NaN,NaN,NaN,NaN
1982,10,27,NaN,NaN,NaN,NaN
1982,10,28,NaN,NaN,NaN,NaN
1982,10,29,NaN,NaN,NaN,NaN
1982,10,30,NaN,NaN,NaN,NaN
1982,10,31,NaN,NaN,NaN,NaN
1982,11,1,NaN,NaN,NaN,NaN
1982,11,2,NaN,NaN,NaN,NaN
1982,11,3,NaN,NaN,NaN,NaN
1982,11,4,NaN,NaN,NaN,NaN
1982,11,5,NaN,NaN,NaN,NaN
1982,11,6,NaN,NaN,NaN,NaN
1982,11,7,NaN,NaN,NaN,NaN
1982,11,8,NaN,NaN,NaN,NaN
1982,11,9,NaN,NaN,NaN,NaN
1982,11,10,NaN,NaN,NaN,NaN
1982,11,11,NaN,NaN,NaN,NaN
1982,11,12,NaN,NaN,NaN,NaN
1982,11,13,NaN,NaN,NaN,NaN
1982,11,14,NaN,NaN,NaN,NaN
1982,11,15,NaN,NaN,NaN,NaN
1982,11,16,NaN,NaN,NaN,NaN
1982,11,17,NaN,NaN,NaN,NaN
1982,11,18,NaN,NaN,NaN,NaN
1982,11,19,NaN,NaN,NaN,NaN
1982,11,20,NaN,NaN,NaN,NaN
1982,11,21,NaN,NaN,NaN,NaN
1982,11,22,NaN,NaN,NaN,NaN
1982,11,23,NaN,NaN,NaN,NaN
1982,11,24,NaN,NaN,NaN,NaN
1982,11,25,NaN,NaN,NaN,NaN
1982,11,26,NaN,NaN,NaN,NaN
1982,11,27,NaN,NaN,NaN,NaN
1982,11,28,NaN,NaN,NaN,NaN
1982,11,29,NaN,NaN,NaN,NaN
1982,11,30,NaN,NaN,NaN,NaN
1982,12,1,NaN,NaN,NaN,NaN
1982,12,2,NaN,NaN,NaN,NaN
1982,12,3,NaN,NaN,NaN,NaN
1982,12,4,NaN,NaN,NaN,NaN
1982,12,5,NaN,NaN,NaN,NaN
1982,12,6,NaN,NaN,NaN,NaN
1982,12,7,NaN,NaN,NaN,NaN
1982,12,8,NaN,NaN,NaN,NaN
1982,12,9,NaN,NaN,NaN,NaN
1982,12,10,NaN,NaN,NaN,NaN
1982,12,11,NaN,NaN,NaN,NaN
1982,12,12,NaN,NaN,NaN,NaN
1982,12,13,NaN,NaN,NaN,NaN
1982,12,14,NaN,NaN,NaN,NaN
1982,12,15,NaN,NaN,NaN,NaN
1982,12,16,NaN,NaN,NaN,NaN
1982,12,17,NaN,NaN,NaN,NaN
1982,12,18,NaN,NaN,NaN,NaN
1982,12,19,NaN,NaN,NaN,NaN
1982,12,20,NaN,NaN,NaN,NaN
1982,12,21,NaN,NaN,NaN,NaN
1982,12,22,NaN,NaN,NaN,NaN
1982,12,23,NaN,NaN,NaN,NaN
1982,12,24,NaN,NaN,NaN,NaN
1982,12,25,NaN,NaN,NaN,NaN
1982,12,26,NaN,NaN,NaN,NaN
1982,12,27,NaN,NaN,NaN,NaN
1982,12,28,NaN,NaN,NaN,NaN
1982,12,29,NaN,NaN,NaN,NaN
1982,12,30,NaN,NaN,NaN,NaN
1982,12,31,NaN,NaN,NaN,NaN
1983,1,1,NaN,NaN,NaN,NaN
1983,1,2,NaN,NaN,NaN,NaN
1983,1,3,NaN,NaN,NaN,NaN
1983,1,4,NaN,NaN,NaN,NaN
1983,1,5,NaN,NaN,NaN,NaN
1983,1,6,NaN,NaN,NaN,NaN
1983,1,7,NaN,NaN,NaN,NaN
1983,1,8,NaN,NaN,NaN,NaN
1983,1,9,NaN,NaN,NaN,NaN
1983,1,10,NaN,NaN,NaN,NaN
1983,1,11,NaN,NaN,NaN,NaN
1983,1,12,NaN,NaN,NaN,NaN
1983,1,13,NaN,NaN,NaN,NaN
1983,1,14,NaN,NaN,NaN,NaN
1983,1,15,NaN,NaN,NaN,NaN
1983,1,16,NaN,NaN,NaN,NaN
1983,1,17,NaN,NaN,NaN,NaN
1983,1,18,NaN,NaN,NaN,NaN
1983,1,19,NaN,NaN,NaN,NaN
1983,1,20,NaN,NaN,NaN,NaN
1983,1,21,NaN,NaN,NaN,NaN
1983,1,22,NaN,NaN,NaN,NaN
1983,1,23,NaN,NaN,NaN,NaN
1983,1,24,NaN,NaN,NaN,NaN
1983,1,25,NaN,NaN,NaN,NaN
1983,1,26,NaN,NaN,NaN,NaN
1983,1,27,NaN,NaN,NaN,NaN
1983,1,28,NaN,NaN,NaN,NaN
1983,1,29,NaN,NaN,NaN,NaN
1983,1,30,NaN,NaN,NaN,NaN
1983,1,31,NaN,NaN,NaN,NaN
1983,2,1,NaN,NaN,NaN,NaN
1983,2,2,NaN,NaN,NaN,NaN
1983,2,3,NaN,NaN,NaN,NaN
1983,2,4,NaN,NaN,NaN,NaN
1983,2,5,NaN,NaN,NaN,NaN
1983,2,6,NaN,NaN,NaN,NaN
1983,2,7,NaN,NaN,NaN,NaN
1983,2,8,NaN,NaN,NaN,NaN
1983,2,9,NaN,NaN,NaN,NaN
